epoch,train_loss,eval_loss,eval_top1,eval_top5
251,1.0785588769387648,0.34913756833076476,93.89,99.64
252,1.1028626513847468,0.41335712895393373,93.92,99.59
253,1.116551909266605,0.39691688733100894,93.7,99.56
254,1.0884273459755658,0.394275532913208,94.07,99.73
255,1.0933196479776606,0.47252707719802856,93.98,99.68
256,1.1056971758336935,0.40280491962432863,93.95,99.61
257,1.0992772497532461,0.3732742045402527,93.9,99.67
258,1.0737519232167476,0.3983132178783417,94.12,99.6
259,1.0704761856496716,0.39493275718688964,93.84,99.68
260,1.0797926430207667,0.39805454483032227,93.92,99.61
261,1.1029126558657951,0.38727549924850463,94.06,99.62
262,1.0716919107565348,0.3671846826553345,93.93,99.66
263,1.0617085946354152,0.33377605752944944,93.94,99.63
264,1.1067099763550312,0.397477828168869,94.1,99.71
265,1.0787801410568814,0.3722132703781128,93.74,99.62
266,1.0918905497665747,0.4118124175071716,93.91,99.69
267,1.108897220081007,0.3915277066230774,93.68,99.69
268,1.076649093521084,0.37062269735336306,93.98,99.62
269,1.0720762374611732,0.3869912476539612,93.94,99.66
270,1.0867611279713512,0.4332172191143036,94.0,99.68
271,1.1051077746551259,0.4192630289077759,94.0,99.71
272,1.0788563344909043,0.3394046034812927,94.04,99.71
273,1.0776633033373901,0.43098713812828066,94.17,99.65
274,1.082226467422578,0.33635470123291017,93.98,99.63
275,1.0869485485569006,0.39128376522064207,93.91,99.64
276,1.0869780652959582,0.39525092649459836,93.9,99.69
277,1.0667607693452383,0.44428494877815244,93.8,99.65
278,1.0929031191958967,0.3854231803894043,94.06,99.76
279,1.0921946096969781,0.3785936918258667,93.92,99.68
280,1.0860189764966732,0.3839266008377075,93.89,99.67
281,1.0797024443268624,0.3835055644989014,94.07,99.63
282,1.1029050917234677,0.4181443576812744,93.93,99.62
283,1.089307582256278,0.40265301690101624,93.89,99.71
284,1.0866125341261548,0.3959293526649475,93.98,99.76
285,1.0987833118621886,0.4213776482582092,93.88,99.65
286,1.0776745270217427,0.3456067187309265,94.23,99.66
287,1.0867128614884791,0.36607441091537474,93.97,99.59
288,1.07466253428392,0.40071261100769046,94.4,99.65
289,1.0904691317017343,0.3778546175003052,93.93,99.59
290,1.0823719070296587,0.36848360538482666,93.86,99.73
291,1.0958748723114347,0.3818212438583374,94.07,99.61
292,1.067066789131311,0.3783077058792114,94.2,99.63
293,1.0738084869561824,0.3954560024261475,94.01,99.64
294,1.0677555519395845,0.4100215039253235,94.23,99.62
295,1.1030077213056566,0.3732635684967041,93.99,99.62
296,1.0866729495009448,0.42557026963233946,94.15,99.64
297,1.0872428261516343,0.40828924956321716,94.07,99.71
298,1.0796585438651403,0.3461360841751099,94.44,99.65
299,1.0756771822439724,0.41202620477676394,94.29,99.66
300,1.100932528130071,0.3892608520030975,94.18,99.6
301,1.048456133327777,0.3453155149459839,94.14,99.61
302,1.0592129834940736,0.3494273624897003,93.92,99.69
303,1.0404822634063213,0.34224148230552676,94.02,99.64
304,1.0920658244366224,0.38908349437713624,93.83,99.69
305,1.0666432548576676,0.3516381472587585,94.03,99.74
306,1.0770343630628305,0.3354255874633789,94.2,99.68
307,1.0509793577517803,0.4629782855510712,94.02,99.67
308,1.0575961674373984,0.3591371712684631,94.02,99.67
309,1.061237293001021,0.36972789278030394,94.02,99.7
